Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
360.384,573.008,1233.69,1788.72,-10.3372,1501.12,1.13
364.06,577.75,1236.69,1788.72,-10.3304,1496.87,1.14
367.745,582.486,1239.69,1788.72,-10.3236,1492.63,1.15
371.437,587.215,1242.69,1788.72,-10.3167,1488.39,1.16
375.137,591.938,1245.69,1788.72,-10.3097,1484.15,1.17
378.845,596.655,1248.69,1788.72,-10.3027,1479.92,1.18
382.561,601.366,1251.69,1788.72,-10.2957,1475.69,1.19
386.285,606.07,1254.69,1788.72,-10.2885,1471.46,1.2
390.017,610.768,1257.69,1788.72,-10.2814,1467.24,1.21
393.757,615.46,1260.69,1788.72,-10.2742,1463.02,1.22
397.505,620.146,1263.69,1788.72,-10.2669,1458.81,1.23
401.26,624.825,1266.69,1788.72,-10.2596,1454.6,1.24
405.024,629.498,1269.69,1788.72,-10.2522,1450.39,1.25
408.795,634.165,1272.69,1788.72,-10.2448,1446.19,1.26
412.574,638.825,1275.69,1788.72,-10.2374,1441.98,1.27
416.361,643.48,1278.69,1788.72,-10.2299,1437.79,1.28
420.155,648.127,1281.69,1788.72,-10.2223,1433.6,1.29
423.957,652.769,1284.69,1788.72,-10.2147,1429.41,1.3
427.767,657.404,1287.69,1788.72,-10.2071,1425.22,1.31
431.585,662.032,1290.69,1788.72,-10.1994,1421.04,1.32
435.411,666.655,1293.69,1788.72,-10.1916,1416.86,1.33
439.244,671.271,1296.69,1788.72,-10.1838,1412.69,1.34
443.085,675.88,1299.69,1788.72,-10.176,1408.52,1.35
446.933,680.483,1302.69,1788.72,-10.1681,1404.35,1.36
450.789,685.08,1305.69,1788.72,-10.1601,1400.18,1.37
454.653,689.671,1308.69,1788.72,-10.1521,1396.02,1.38
458.524,694.254,1311.69,1788.72,-10.1441,1391.87,1.39
462.403,698.832,1314.69,1788.72,-10.136,1387.72,1.4
466.29,703.403,1317.69,1788.72,-10.1279,1383.57,1.41
470.184,707.968,1320.69,1788.72,-10.1197,1379.42,1.42
474.086,712.526,1323.69,1788.72,-10.1115,1375.28,1.43
477.995,717.078,1326.69,1788.72,-10.1032,1371.14,1.44
481.911,721.623,1329.69,1788.72,-10.0949,1367.01,1.45
485.835,726.162,1332.69,1788.72,-10.0865,1362.88,1.46
489.767,730.694,1335.69,1788.72,-10.0781,1358.75,1.47
493.706,735.22,1338.69,1788.72,-10.0697,1354.63,1.48
