Author: Spencer Rodgers, Date 1/8/2021
Missile X, Missile Y, Target X, Target Y,AccelM, Separation, Time 
1835.81,1603.32,2142.69,1788.72,-8.30102,361.885,4.16
1841.41,1605.47,2145.69,1788.72,-8.28282,358.544,4.17
1847.01,1607.62,2148.69,1788.72,-8.26462,355.205,4.18
1852.62,1609.76,2151.69,1788.72,-8.2464,351.868,4.19
1858.22,1611.89,2154.69,1788.72,-8.22818,348.533,4.2
1863.83,1614.02,2157.69,1788.72,-8.20994,345.2,4.21
1869.45,1616.13,2160.69,1788.72,-8.1917,341.869,4.22
1875.07,1618.24,2163.69,1788.72,-8.17345,338.541,4.23
1880.68,1620.35,2166.69,1788.72,-8.15518,335.214,4.24
1886.31,1622.44,2169.69,1788.72,-8.13691,331.89,4.25
1891.93,1624.53,2172.69,1788.72,-8.11863,328.567,4.26
1897.56,1626.61,2175.69,1788.72,-8.10034,325.247,4.27
1903.19,1628.68,2178.69,1788.72,-8.08205,321.929,4.28
1908.82,1630.75,2181.69,1788.72,-8.06374,318.613,4.29
1914.46,1632.81,2184.69,1788.72,-8.04543,315.299,4.3
1920.1,1634.86,2187.69,1788.72,-8.02712,311.986,4.31
1925.74,1636.9,2190.69,1788.72,-8.00879,308.676,4.32
1931.38,1638.94,2193.69,1788.72,-7.99046,305.369,4.33
1937.03,1640.96,2196.69,1788.72,-7.97212,302.063,4.34
1942.68,1642.98,2199.69,1788.72,-7.95378,298.759,4.35
1948.33,1645,2202.69,1788.72,-7.93543,295.457,4.36
1953.99,1647,2205.69,1788.72,-7.91708,292.157,4.37
1959.64,1649,2208.69,1788.72,-7.89872,288.859,4.38
1965.3,1651,2211.69,1788.72,-7.88035,285.563,4.39
1970.97,1652.98,2214.69,1788.72,-7.86198,282.27,4.4
1976.63,1654.96,2217.69,1788.72,-7.84361,278.978,4.41
1982.3,1656.93,2220.69,1788.72,-7.82523,275.688,4.42
1987.97,1658.89,2223.69,1788.72,-7.80685,272.4,4.43
1993.64,1660.84,2226.69,1788.72,-7.78847,269.114,4.44
1999.32,1662.79,2229.69,1788.72,-7.77008,265.83,4.45
2004.99,1664.73,2232.69,1788.72,-7.75169,262.548,4.46
2010.67,1666.67,2235.69,1788.72,-7.73329,259.268,4.47
2016.36,1668.59,2238.69,1788.72,-7.7149,255.99,4.48
2022.04,1670.51,2241.69,1788.72,-7.6965,252.714,4.49
2027.73,1672.43,2244.69,1788.72,-7.6781,249.44,4.5
2033.42,1674.33,2247.69,1788.72,-7.65969,246.168,4.51
2039.11,1676.23,2250.69,1788.72,-7.64129,242.898,4.52
2044.8,1678.12,2253.69,1788.72,-7.62288,239.63,4.53
2050.5,1680,2256.69,1788.72,-7.60448,236.364,4.54
2056.2,1681.88,2259.69,1788.72,-7.58607,233.099,4.55
2061.9,1683.75,2262.69,1788.72,-7.56766,229.837,4.56
2067.6,1685.61,2265.69,1788.72,-7.54926,226.577,4.57
2073.31,1687.47,2268.69,1788.72,-7.53085,223.318,4.58
2079.02,1689.32,2271.69,1788.72,-7.51244,220.061,4.59
2084.73,1691.16,2274.69,1788.72,-7.49403,216.807,4.6
2090.44,1692.99,2277.69,1788.72,-7.47563,213.554,4.61
2096.15,1694.82,2280.69,1788.72,-7.45722,210.303,4.62
2101.87,1696.64,2283.69,1788.72,-7.43882,207.054,4.63
2107.59,1698.46,2286.69,1788.72,-7.42041,203.808,4.64
2113.31,1700.26,2289.69,1788.72,-7.40201,200.563,4.65
2119.04,1702.06,2292.69,1788.72,-7.38361,197.319,4.66
2124.76,1703.86,2295.69,1788.72,-7.36521,194.078,4.67
2130.49,1705.64,2298.69,1788.72,-7.34682,190.839,4.68
2136.22,1707.42,2301.69,1788.72,-7.32843,187.602,4.69
2141.95,1709.19,2304.69,1788.72,-7.31004,184.367,4.7
2147.69,1710.96,2307.69,1788.72,-7.29165,181.133,4.71
2153.42,1712.72,2310.69,1788.72,-7.27327,177.902,4.72
2159.16,1714.47,2313.69,1788.72,-7.25489,174.672,4.73
2164.9,1716.21,2316.69,1788.72,-7.23651,171.445,4.74
2170.65,1717.95,2319.69,1788.72,-7.21814,168.219,4.75
2176.39,1719.68,2322.69,1788.72,-7.19977,164.995,4.76
2182.14,1721.41,2325.69,1788.72,-7.18141,161.774,4.77
2187.89,1723.13,2328.69,1788.72,-7.16305,158.554,4.78
2193.64,1724.84,2331.69,1788.72,-7.14469,155.336,4.79
2199.39,1726.54,2334.69,1788.72,-7.12634,152.121,4.8
2205.14,1728.24,2337.69,1788.72,-7.108,148.907,4.81
2210.9,1729.93,2340.69,1788.72,-7.08966,145.696,4.82
2216.66,1731.62,2343.69,1788.72,-7.07133,142.486,4.83
2222.42,1733.29,2346.69,1788.72,-7.053,139.279,4.84
2228.18,1734.97,2349.69,1788.72,-7.03468,136.074,4.85
2233.95,1736.63,2352.69,1788.72,-7.01637,132.87,4.86
2239.71,1738.29,2355.69,1788.72,-6.99806,129.669,4.87
2245.48,1739.94,2358.69,1788.72,-6.97976,126.471,4.88
2251.25,1741.58,2361.69,1788.72,-6.96146,123.274,4.89
2257.02,1743.22,2364.69,1788.72,-6.94318,120.08,4.9
2262.8,1744.85,2367.69,1788.72,-6.9249,116.888,4.91
2268.57,1746.48,2370.69,1788.72,-6.90663,113.699,4.92
2274.35,1748.1,2373.69,1788.72,-6.88836,110.512,4.93
2280.13,1749.71,2376.69,1788.72,-6.87011,107.327,4.94
2285.91,1751.32,2379.69,1788.72,-6.85186,104.145,4.95
2291.69,1752.92,2382.69,1788.72,-6.83362,100.966,4.96
2297.48,1754.51,2385.69,1788.72,-6.81539,97.79,4.97
2303.27,1756.09,2388.69,1788.72,-6.79716,94.6166,4.98
2309.05,1757.67,2391.69,1788.72,-6.77895,91.4462,4.99
2314.84,1759.25,2394.69,1788.72,-6.76075,88.2791,5
2320.64,1760.81,2397.69,1788.72,-6.74255,85.1154,5.01
2326.43,1762.38,2400.69,1788.72,-6.72437,81.9552,5.02
2332.22,1763.93,2403.69,1788.72,-6.70619,78.799,5.03
2338.02,1765.48,2406.69,1788.72,-6.68803,75.6468,5.04
2343.82,1767.02,2409.69,1788.72,-6.66987,72.4992,5.05
2349.62,1768.55,2412.69,1788.72,-6.65173,69.3563,5.06
2355.42,1770.08,2415.69,1788.72,-6.63359,66.2189,5.07
2361.23,1771.61,2418.69,1788.72,-6.61547,63.0873,5.08
2367.03,1773.12,2421.69,1788.72,-6.59736,59.9623,5.09
2372.84,1774.63,2424.69,1788.72,-6.57925,56.8447,5.1
2378.65,1776.14,2427.69,1788.72,-6.56116,53.7355,5.11
2384.46,1777.63,2430.69,1788.72,-6.54308,50.636,5.12
2390.27,1779.13,2433.69,1788.72,-6.52502,47.5479,5.13
2396.08,1780.61,2436.69,1788.72,-6.50696,44.4731,5.14
2401.9,1782.09,2439.69,1788.72,-6.48892,41.4142,5.15
2407.71,1783.56,2442.69,1788.72,-6.47088,38.3748,5.16
2413.53,1785.03,2445.69,1788.72,-6.45286,35.3594,5.17
2419.35,1786.49,2448.69,1788.72,-6.43486,32.3744,5.18
2425.17,1787.95,2451.69,1788.72,-6.41686,29.4285,5.19
2430.99,1789.39,2454.69,1788.72,-6.39888,26.5342,5.2
2436.82,1790.84,2457.69,1788.72,-6.38091,23.7099,5.21
2442.64,1792.27,2460.69,1788.72,-6.36296,20.9832,5.22
2448.47,1793.7,2463.69,1788.72,-6.34502,18.3969,5.23
2454.3,1795.13,2466.69,1788.72,-6.32709,16.0183,5.24
2460.13,1796.55,2469.69,1788.72,-6.30917,13.953,5.25
2465.96,1797.96,2472.69,1788.72,-6.29127,12.3581,5.26
2471.79,1799.36,2475.69,1788.72,-6.27339,11.431,5.27
2477.63,1800.76,2478.69,1788.72,-6.25551,11.3357,5.28
