Missile X, Missile Y, Target X, Target Y, Beta, Separation, Time 
682.779,904.885,1464.69,1788.72,1448.51,1.9
687.208,908.933,1467.69,1788.72,1446.25,1.91
691.645,912.972,1470.69,1788.72,1443.98,1.92
696.089,917.003,1473.69,1788.72,1441.73,1.93
700.541,921.026,1476.69,1788.72,1439.48,1.94
705,925.04,1479.69,1788.72,1437.23,1.95
709.467,929.046,1482.69,1788.72,1434.99,1.96
713.941,933.044,1485.69,1788.72,1432.75,1.97
718.423,937.033,1488.69,1788.72,1430.52,1.98
722.912,941.014,1491.69,1788.72,1428.3,1.99
727.409,944.986,1494.69,1788.72,1426.08,2
731.913,948.95,1497.69,1788.72,1423.87,2.01
736.424,952.906,1500.69,1788.72,1421.66,2.02
740.943,956.853,1503.69,1788.72,1419.46,2.03
745.469,960.792,1506.69,1788.72,1417.26,2.04
750.003,964.722,1509.69,1788.72,1415.07,2.05
754.544,968.644,1512.69,1788.72,1412.88,2.06
759.092,972.557,1515.69,1788.72,1410.7,2.07
763.648,976.462,1518.69,1788.72,1408.52,2.08
768.21,980.358,1521.69,1788.72,1406.35,2.09
772.78,984.246,1524.69,1788.72,1404.19,2.1
777.357,988.126,1527.69,1788.72,1402.03,2.11
781.942,991.997,1530.69,1788.72,1399.87,2.12
786.533,995.859,1533.69,1788.72,1397.72,2.13
791.132,999.713,1536.69,1788.72,1395.58,2.14
795.737,1003.56,1539.69,1788.72,1393.44,2.15
800.35,1007.4,1542.69,1788.72,1391.3,2.16
804.97,1011.22,1545.69,1788.72,1389.17,2.17
809.597,1015.04,1548.69,1788.72,1387.05,2.18
814.231,1018.85,1551.69,1788.72,1384.93,2.19
818.872,1022.66,1554.69,1788.72,1382.81,2.2
823.52,1026.45,1557.69,1788.72,1380.7,2.21
828.175,1030.24,1560.69,1788.72,1378.6,2.22
832.837,1034.01,1563.69,1788.72,1376.5,2.23
837.505,1037.78,1566.69,1788.72,1374.41,2.24
842.181,1041.54,1569.69,1788.72,1372.32,2.25
846.864,1045.29,1572.69,1788.72,1370.23,2.26
851.553,1049.04,1575.69,1788.72,1368.15,2.27
856.249,1052.77,1578.69,1788.72,1366.08,2.28
860.952,1056.5,1581.69,1788.72,1364.01,2.29
865.662,1060.22,1584.69,1788.72,1361.94,2.3
870.379,1063.92,1587.69,1788.72,1359.88,2.31
875.102,1067.62,1590.69,1788.72,1357.83,2.32
879.832,1071.32,1593.69,1788.72,1355.78,2.33
884.569,1075,1596.69,1788.72,1353.73,2.34
889.313,1078.67,1599.69,1788.72,1351.69,2.35
894.063,1082.34,1602.69,1788.72,1349.65,2.36
898.819,1085.99,1605.69,1788.72,1347.62,2.37
903.583,1089.64,1608.69,1788.72,1345.6,2.38
908.353,1093.28,1611.69,1788.72,1343.57,2.39
913.129,1096.91,1614.69,1788.72,1341.56,2.4
917.912,1100.54,1617.69,1788.72,1339.54,2.41
922.702,1104.15,1620.69,1788.72,1337.54,2.42
927.498,1107.76,1623.69,1788.72,1335.53,2.43
932.301,1111.35,1626.69,1788.72,1333.53,2.44
937.11,1114.94,1629.69,1788.72,1331.54,2.45
941.925,1118.52,1632.69,1788.72,1329.55,2.46
946.747,1122.09,1635.69,1788.72,1327.57,2.47
951.575,1125.65,1638.69,1788.72,1325.59,2.48
956.41,1129.21,1641.69,1788.72,1323.61,2.49
961.251,1132.75,1644.69,1788.72,1321.64,2.5
966.098,1136.29,1647.69,1788.72,1319.67,2.51
970.951,1139.81,1650.69,1788.72,1317.71,2.52
975.811,1143.33,1653.69,1788.72,1315.75,2.53
980.677,1146.84,1656.69,1788.72,1313.8,2.54
985.55,1150.34,1659.69,1788.72,1311.85,2.55
990.428,1153.84,1662.69,1788.72,1309.9,2.56
995.313,1157.32,1665.69,1788.72,1307.96,2.57
1000.2,1160.8,1668.69,1788.72,1306.03,2.58
1005.1,1164.26,1671.69,1788.72,1304.1,2.59
1010,1167.72,1674.69,1788.72,1302.17,2.6
1014.91,1171.17,1677.69,1788.72,1300.25,2.61
1019.83,1174.61,1680.69,1788.72,1298.33,2.62
1024.75,1178.04,1683.69,1788.72,1296.41,2.63
1029.68,1181.47,1686.69,1788.72,1294.5,2.64
1034.61,1184.88,1689.69,1788.72,1292.6,2.65
1039.55,1188.29,1692.69,1788.72,1290.7,2.66
1044.5,1191.69,1695.69,1788.72,1288.8,2.67
1049.45,1195.08,1698.69,1788.72,1286.91,2.68
1054.4,1198.46,1701.69,1788.72,1285.02,2.69
1059.37,1201.83,1704.69,1788.72,1283.13,2.7
1064.34,1205.19,1707.69,1788.72,1281.25,2.71
1069.31,1208.54,1710.69,1788.72,1279.38,2.72
1074.29,1211.89,1713.69,1788.72,1277.5,2.73
1079.28,1215.23,1716.69,1788.72,1275.64,2.74
1084.27,1218.56,1719.69,1788.72,1273.77,2.75
1089.27,1221.88,1722.69,1788.72,1271.91,2.76
1094.27,1225.19,1725.69,1788.72,1270.06,2.77
1099.28,1228.49,1728.69,1788.72,1268.2,2.78
1104.3,1231.78,1731.69,1788.72,1266.36,2.79
1109.32,1235.07,1734.69,1788.72,1264.51,2.8
1114.34,1238.34,1737.69,1788.72,1262.67,2.81
1119.38,1241.61,1740.69,1788.72,1260.84,2.82
1124.41,1244.87,1743.69,1788.72,1259,2.83
1129.46,1248.12,1746.69,1788.72,1257.17,2.84
1134.51,1251.36,1749.69,1788.72,1255.35,2.85
1139.56,1254.6,1752.69,1788.72,1253.53,2.86
1144.62,1257.82,1755.69,1788.72,1251.71,2.87
1149.69,1261.04,1758.69,1788.72,1249.9,2.88
1154.76,1264.24,1761.69,1788.72,1248.09,2.89
1159.83,1267.44,1764.69,1788.72,1246.29,2.9
1164.91,1270.63,1767.69,1788.72,1244.49,2.91
1170,1273.81,1770.69,1788.72,1242.69,2.92
1175.09,1276.99,1773.69,1788.72,1240.9,2.93
1180.19,1280.15,1776.69,1788.72,1239.11,2.94
1185.29,1283.31,1779.69,1788.72,1237.32,2.95
1190.4,1286.45,1782.69,1788.72,1235.54,2.96
1195.52,1289.59,1785.69,1788.72,1233.76,2.97
1200.64,1292.72,1788.69,1788.72,1231.98,2.98
1205.76,1295.84,1791.69,1788.72,1230.21,2.99
1210.89,1298.95,1794.69,1788.72,1228.44,3
1216.03,1302.06,1797.69,1788.72,1226.68,3.01
1221.17,1305.15,1800.69,1788.72,1224.92,3.02
1226.31,1308.24,1803.69,1788.72,1223.16,3.03
1231.46,1311.32,1806.69,1788.72,1221.41,3.04
1236.62,1314.39,1809.69,1788.72,1219.66,3.05
1241.78,1317.45,1812.69,1788.72,1217.91,3.06
1246.94,1320.5,1815.69,1788.72,1216.17,3.07
1252.11,1323.54,1818.69,1788.72,1214.43,3.08
1257.29,1326.58,1821.69,1788.72,1212.7,3.09
1262.47,1329.61,1824.69,1788.72,1210.97,3.1
1267.65,1332.62,1827.69,1788.72,1209.24,3.11
1272.85,1335.63,1830.69,1788.72,1207.51,3.12
1278.04,1338.63,1833.69,1788.72,1205.79,3.13
1283.24,1341.63,1836.69,1788.72,1204.07,3.14
1288.45,1344.61,1839.69,1788.72,1202.36,3.15
1293.66,1347.59,1842.69,1788.72,1200.65,3.16
1298.87,1350.55,1845.69,1788.72,1198.94,3.17
1304.09,1353.51,1848.69,1788.72,1197.23,3.18
1309.32,1356.46,1851.69,1788.72,1195.53,3.19
1314.55,1359.4,1854.69,1788.72,1193.84,3.2
1319.78,1362.34,1857.69,1788.72,1192.14,3.21
1325.02,1365.26,1860.69,1788.72,1190.45,3.22
1330.26,1368.18,1863.69,1788.72,1188.76,3.23
1335.51,1371.08,1866.69,1788.72,1187.08,3.24
1340.77,1373.98,1869.69,1788.72,1185.4,3.25
1346.02,1376.87,1872.69,1788.72,1183.72,3.26
1351.29,1379.75,1875.69,1788.72,1182.04,3.27
1356.55,1382.63,1878.69,1788.72,1180.37,3.28
1361.83,1385.49,1881.69,1788.72,1178.7,3.29
1367.1,1388.35,1884.69,1788.72,1177.04,3.3
1372.38,1391.2,1887.69,1788.72,1175.38,3.31
1377.67,1394.04,1890.69,1788.72,1173.72,3.32
1382.96,1396.87,1893.69,1788.72,1172.06,3.33
1388.25,1399.69,1896.69,1788.72,1170.41,3.34
1393.55,1402.51,1899.69,1788.72,1168.76,3.35
1398.85,1405.31,1902.69,1788.72,1167.11,3.36
1404.16,1408.11,1905.69,1788.72,1165.47,3.37
1409.47,1410.9,1908.69,1788.72,1163.83,3.38
1414.79,1413.68,1911.69,1788.72,1162.19,3.39
1420.11,1416.45,1914.69,1788.72,1160.56,3.4
1425.44,1419.22,1917.69,1788.72,1158.93,3.41
1430.77,1421.97,1920.69,1788.72,1157.3,3.42
1436.1,1424.72,1923.69,1788.72,1155.67,3.43
1441.44,1427.46,1926.69,1788.72,1154.05,3.44
1446.78,1430.19,1929.69,1788.72,1152.43,3.45
1452.13,1432.91,1932.69,1788.72,1150.81,3.46
1457.48,1435.62,1935.69,1788.72,1149.2,3.47
1462.84,1438.33,1938.69,1788.72,1147.59,3.48
1468.2,1441.03,1941.69,1788.72,1145.98,3.49
1473.56,1443.72,1944.69,1788.72,1144.38,3.5
1478.93,1446.4,1947.69,1788.72,1142.78,3.51
1484.3,1449.07,1950.69,1788.72,1141.18,3.52
1489.68,1451.73,1953.69,1788.72,1139.58,3.53
1495.06,1454.39,1956.69,1788.72,1137.99,3.54
1500.44,1457.04,1959.69,1788.72,1136.4,3.55
1505.83,1459.68,1962.69,1788.72,1134.81,3.56
1511.22,1462.31,1965.69,1788.72,1133.22,3.57
1516.62,1464.93,1968.69,1788.72,1131.64,3.58
1522.02,1467.55,1971.69,1788.72,1130.06,3.59
1527.42,1470.15,1974.69,1788.72,1128.48,3.6
1532.83,1472.75,1977.69,1788.72,1126.91,3.61
1538.24,1475.34,1980.69,1788.72,1125.34,3.62
1543.66,1477.92,1983.69,1788.72,1123.77,3.63
1549.08,1480.5,1986.69,1788.72,1122.2,3.64
1554.5,1483.06,1989.69,1788.72,1120.64,3.65
1559.93,1485.62,1992.69,1788.72,1119.08,3.66
1565.36,1488.17,1995.69,1788.72,1117.52,3.67
1570.8,1490.71,1998.69,1788.72,1115.97,3.68
1576.23,1493.24,2001.69,1788.72,1114.41,3.69
1581.68,1495.77,2004.69,1788.72,1112.86,3.7
1587.12,1498.28,2007.69,1788.72,1111.32,3.71
1592.57,1500.79,2010.69,1788.72,1109.77,3.72
1598.03,1503.29,2013.69,1788.72,1108.23,3.73
1603.49,1505.79,2016.69,1788.72,1106.69,3.74
1608.95,1508.27,2019.69,1788.72,1105.15,3.75
1614.41,1510.75,2022.69,1788.72,1103.62,3.76
1619.88,1513.22,2025.69,1788.72,1102.09,3.77
1625.35,1515.68,2028.69,1788.72,1100.56,3.78
1630.83,1518.13,2031.69,1788.72,1099.03,3.79
1636.31,1520.57,2034.69,1788.72,1097.5,3.8
1641.79,1523.01,2037.69,1788.72,1095.98,3.81
1647.28,1525.44,2040.69,1788.72,1094.46,3.82
1652.77,1527.86,2043.69,1788.72,1092.94,3.83
1658.26,1530.27,2046.69,1788.72,1091.43,3.84
1663.76,1532.67,2049.69,1788.72,1089.92,3.85
1669.26,1535.07,2052.69,1788.72,1088.41,3.86
1674.77,1537.46,2055.69,1788.72,1086.9,3.87
1680.27,1539.84,2058.69,1788.72,1085.39,3.88
1685.78,1542.21,2061.69,1788.72,1083.89,3.89
1691.3,1544.58,2064.69,1788.72,1082.39,3.9
1696.82,1546.93,2067.69,1788.72,1080.89,3.91
1702.34,1549.28,2070.69,1788.72,1079.39,3.92
1707.86,1551.62,2073.69,1788.72,1077.9,3.93
1713.39,1553.96,2076.69,1788.72,1076.41,3.94
1718.92,1556.28,2079.69,1788.72,1074.92,3.95
1724.46,1558.6,2082.69,1788.72,1073.43,3.96
1729.99,1560.91,2085.69,1788.72,1071.94,3.97
1735.53,1563.21,2088.69,1788.72,1070.46,3.98
1741.08,1565.5,2091.69,1788.72,1068.98,3.99
1746.63,1567.79,2094.69,1788.72,1067.5,4
1752.18,1570.07,2097.69,1788.72,1066.03,4.01
1757.73,1572.34,2100.69,1788.72,1064.55,4.02
1763.29,1574.6,2103.69,1788.72,1063.08,4.03
1768.85,1576.86,2106.69,1788.72,1061.61,4.04
1774.41,1579.1,2109.69,1788.72,1060.14,4.05
1779.98,1581.34,2112.69,1788.72,1058.68,4.06
1785.55,1583.57,2115.69,1788.72,1057.22,4.07
1791.12,1585.8,2118.69,1788.72,1055.75,4.08
1796.69,1588.01,2121.69,1788.72,1054.29,4.09
1802.27,1590.22,2124.69,1788.72,1052.84,4.1
1807.85,1592.42,2127.69,1788.72,1051.38,4.11
1813.44,1594.62,2130.69,1788.72,1049.93,4.12
1819.03,1596.8,2133.69,1788.72,1048.48,4.13
1824.62,1598.98,2136.69,1788.72,1047.03,4.14
1830.21,1601.15,2139.69,1788.72,1045.58,4.15
1835.81,1603.32,2142.69,1788.72,1044.14,4.16
1841.41,1605.47,2145.69,1788.72,1042.7,4.17
1847.01,1607.62,2148.69,1788.72,1041.26,4.18
1852.62,1609.76,2151.69,1788.72,1039.82,4.19
1858.22,1611.89,2154.69,1788.72,1038.38,4.2
1863.83,1614.02,2157.69,1788.72,1036.95,4.21
1869.45,1616.13,2160.69,1788.72,1035.51,4.22
1875.07,1618.24,2163.69,1788.72,1034.08,4.23
1880.68,1620.35,2166.69,1788.72,1032.65,4.24
1886.31,1622.44,2169.69,1788.72,1031.23,4.25
1891.93,1624.53,2172.69,1788.72,1029.8,4.26
1897.56,1626.61,2175.69,1788.72,1028.38,4.27
1903.19,1628.68,2178.69,1788.72,1026.95,4.28
1908.82,1630.75,2181.69,1788.72,1025.54,4.29
1914.46,1632.81,2184.69,1788.72,1024.12,4.3
1920.1,1634.86,2187.69,1788.72,1022.7,4.31
1925.74,1636.9,2190.69,1788.72,1021.29,4.32
1931.38,1638.94,2193.69,1788.72,1019.88,4.33
1937.03,1640.96,2196.69,1788.72,1018.46,4.34
1942.68,1642.98,2199.69,1788.72,1017.06,4.35
1948.33,1645,2202.69,1788.72,1015.65,4.36
1953.99,1647,2205.69,1788.72,1014.24,4.37
1959.64,1649,2208.69,1788.72,1012.84,4.38
1965.3,1651,2211.69,1788.72,1011.44,4.39
1970.97,1652.98,2214.69,1788.72,1010.04,4.4
1976.63,1654.96,2217.69,1788.72,1008.64,4.41
1982.3,1656.93,2220.69,1788.72,1007.24,4.42
1987.97,1658.89,2223.69,1788.72,1005.85,4.43
1993.64,1660.84,2226.69,1788.72,1004.46,4.44
1999.32,1662.79,2229.69,1788.72,1003.07,4.45
2004.99,1664.73,2232.69,1788.72,1001.68,4.46
2010.67,1666.67,2235.69,1788.72,1000.29,4.47
2016.36,1668.59,2238.69,1788.72,998.901,4.48
2022.04,1670.51,2241.69,1788.72,997.517,4.49
2027.73,1672.43,2244.69,1788.72,996.134,4.5
2033.42,1674.33,2247.69,1788.72,994.752,4.51
2039.11,1676.23,2250.69,1788.72,993.373,4.52
2044.8,1678.12,2253.69,1788.72,991.994,4.53
2050.5,1680,2256.69,1788.72,990.618,4.54
2056.2,1681.88,2259.69,1788.72,989.243,4.55
2061.9,1683.75,2262.69,1788.72,987.869,4.56
2067.6,1685.61,2265.69,1788.72,986.497,4.57
2073.31,1687.47,2268.69,1788.72,985.127,4.58
2079.02,1689.32,2271.69,1788.72,983.758,4.59
2084.73,1691.16,2274.69,1788.72,982.391,4.6
2090.44,1692.99,2277.69,1788.72,981.025,4.61
2096.15,1694.82,2280.69,1788.72,979.661,4.62
2101.87,1696.64,2283.69,1788.72,978.299,4.63
2107.59,1698.46,2286.69,1788.72,976.937,4.64
2113.31,1700.26,2289.69,1788.72,975.578,4.65
2119.04,1702.06,2292.69,1788.72,974.22,4.66
2124.76,1703.86,2295.69,1788.72,972.863,4.67
2130.49,1705.64,2298.69,1788.72,971.508,4.68
2136.22,1707.42,2301.69,1788.72,970.154,4.69
2141.95,1709.19,2304.69,1788.72,968.801,4.7
2147.69,1710.96,2307.69,1788.72,967.45,4.71
2153.42,1712.72,2310.69,1788.72,966.101,4.72
2159.16,1714.47,2313.69,1788.72,964.753,4.73
2164.9,1716.21,2316.69,1788.72,963.406,4.74
2170.65,1717.95,2319.69,1788.72,962.061,4.75
2176.39,1719.68,2322.69,1788.72,960.717,4.76
2182.14,1721.41,2325.69,1788.72,959.374,4.77
